image,eventLabel,date,event,participants,article_en
,,,http://www.wikidata.org/entity/Q2342102,Khmer Issarak; National Liberation Front of South Vietnam; People's Republic of Kampuchea; North Korea; South Korea; Australia; Kingdom of Laos; Philippines; Khmer Republic; Vietnam; Pathet Lao; New Zealand; People's Republic of China; Lao Issara; Laos; United States of America; Republic of Vietnam; Kingdom of Cambodia; North Vietnam; Democratic Kampuchea; French Fourth Republic; GRUNK; Royal Lao Government in Exile; Communist Party of Thailand; State of Vietnam; United Front for the Liberation of Oppressed Races; Vietnamese Independence League; Thailand; Khmer Rouge,
http://commons.wikimedia.org/wiki/Special:FilePath/Turkish%20War%20of%20Independence%20-%20collage.jpg,Turkish War of Independence,1922-10-11T00:00:00Z,http://www.wikidata.org/entity/Q234738,Kuva-yi Milliye; Democratic Republic of Georgia; United States of America; Kingdom of Greece; Ottoman Empire; Turkish National Movement; United Kingdom of Great Britain and Ireland; Kingdom of Italy; Government of the Grand National Assembly; Kuva-yi Inzibatiye; French Third Republic; First Republic of Armenia; Kuva-yi Milliye; Democratic Republic of Georgia; United States of America; Kingdom of Greece; Ottoman Empire; Turkish National Movement; United Kingdom of Great Britain and Ireland; Kingdom of Italy; Government of the Grand National Assembly; Kuva-yi Inzibatiye; French Third Republic; First Republic of Armenia,https://en.wikipedia.org/wiki/Turkish_War_of_Independence
http://commons.wikimedia.org/wiki/Special:FilePath/LittleArmeniaPrincipality%20of%20AntiochTripoli.jpg,War of the Antiochene Succession,1201-01-01T00:00:00Z,http://www.wikidata.org/entity/Q23498601,"Leo I, King of Armenia; Bohemond III of Antioch",https://en.wikipedia.org/wiki/War_of_the_Antiochene_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/RAAFAvroLincolnMalaya1950.jpg,Malayan Emergency,1960-07-12T00:00:00Z,http://www.wikidata.org/entity/Q2354629,Australia,https://en.wikipedia.org/wiki/Malayan_Emergency
,,,http://www.wikidata.org/entity/Q2362482,Athens; Eretria; Achaemenid Empire,
http://commons.wikimedia.org/wiki/Special:FilePath/Krzysztof%20Radziwi%C5%82%C5%82%20%28m%C5%82odszy%29%20%281585-1640%29.jpg,Polish–Swedish War (1617-18),1617-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2373506,Polish–Lithuanian Commonwealth; Sweden,https://en.wikipedia.org/wiki/Polish%E2%80%93Swedish_War_(1617%E2%80%931618)
,,,http://www.wikidata.org/entity/Q2378252,Temmu; Temmu,
http://commons.wikimedia.org/wiki/Special:FilePath/Katamon.jpg,1947–1948 civil war in Mandatory Palestine,1940-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2379101,Army of the Holy War; Haganah,https://en.wikipedia.org/wiki/1947%E2%80%931948_civil_war_in_Mandatory_Palestine
http://commons.wikimedia.org/wiki/Special:FilePath/Map%20Byzantine%20Empire%201025-pt.svg,Rus'–Byzantine War (1024),1024-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2394391,Kievan Rus'; Byzantine Empire,https://en.wikipedia.org/wiki/Battle_of_Lemnos_(1024)
,,,http://www.wikidata.org/entity/Q2402416,"Wilbrand of Käfernburg; Otto III, Margrave of Brandenburg; John I, Margrave of Brandenburg; Henry III",
,,,http://www.wikidata.org/entity/Q2407681,Lagash; Umma,
,,,http://www.wikidata.org/entity/Q2407716,Sasanian Empire; Byzantine Empire; Lakhmids,
http://commons.wikimedia.org/wiki/Special:FilePath/Pic%20U%20N%20UNR%20Army%20%28March%201918%29.jpg,Ukrainian–Soviet War,1917-11-08T00:00:00Z,http://www.wikidata.org/entity/Q2419855,Second Polish Republic; Makhnovshchina; Ukrainian People's Republic; Ukrainian Soviet Socialist Republic; German Empire; Armed Forces of South Russia; Russian Soviet Federative Socialist Republic,https://en.wikipedia.org/wiki/Ukrainian%E2%80%93Soviet_War
,War of the Araucania,1881-11-03T00:00:00Z,http://www.wikidata.org/entity/Q2422135,Mapuche,https://en.wikipedia.org/wiki/Occupation_of_Araucan%C3%ADa
http://commons.wikimedia.org/wiki/Special:FilePath/Reducciones.PNG,Guaraní War,1756-02-01T00:00:00Z,http://www.wikidata.org/entity/Q2427419,Guaraní adrian; Enlightenment in Spain; Kingdom of Portugal,https://en.wikipedia.org/wiki/Guaran%C3%AD_War
,,,http://www.wikidata.org/entity/Q2430799,House of Wettin,
http://commons.wikimedia.org/wiki/Special:FilePath/Opyt%20and%20Salsette.jpg,Anglo-Russian War (1807–1812),1807-09-02T00:00:00Z,http://www.wikidata.org/entity/Q2441248,Russian Empire; United Kingdom of Great Britain and Ireland,https://en.wikipedia.org/wiki/Anglo-Russian_War_(1807%E2%80%931812)
http://commons.wikimedia.org/wiki/Special:FilePath/RhodesiaAllies1975.png,Rhodesian Bush War,1979-12-12T00:00:00Z,http://www.wikidata.org/entity/Q2444955,Zimbabwe Rhodesia; FRELIMO; Front for the Liberation of Zimbabwe; Southern Rhodesia; Rhodesia; African National Congress; South Africa; Zimbabwe African People's Union; Zimbabwe African National Union,https://en.wikipedia.org/wiki/Zimbabwean_War_of_Independence
,War of Ferrara,1482-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2445409,Kingdom of Naples; Duchy of Ferrara; Papal States; Margravate of Mantua; Republic of Venice,https://en.wikipedia.org/wiki/War_of_Ferrara
,,,http://www.wikidata.org/entity/Q244932,People's Republic of China; Soviet Union,
http://commons.wikimedia.org/wiki/Special:FilePath/Truce%20of%20Nice%201538.jpg,Italian War of 1536–1538,1530-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2452024,Holy Roman Empire; Ottoman Empire; Kingdom of France; Habsburg Spain,https://en.wikipedia.org/wiki/Italian_War_of_1536%E2%80%931538
,,,http://www.wikidata.org/entity/Q2461067,County of Holland; West Frisians,
http://commons.wikimedia.org/wiki/Special:FilePath/Bolprisoners.jpg,North Russia intervention,1919-10-01T00:00:00Z,http://www.wikidata.org/entity/Q2468365,"Dmitri Parsky; Yevgeny Miller; United Kingdom of Great Britain and Ireland; George Evans Stewart; Dmitry Nikolayevich Nadyozhny; Frederick Cuthbert Poole; Australia; United States of America; White movement; Russian Soviet Federative Socialist Republic; Canada; French Third Republic; Edmund Ironside, 1st Baron Ironside; Aleksandr Samoylo",https://en.wikipedia.org/wiki/North_Russia_intervention
http://commons.wikimedia.org/wiki/Special:FilePath/Siege%20of%20Narva%201558.jpg,Livonian War,1558-02-01T00:00:00Z,http://www.wikidata.org/entity/Q246863,Polish–Lithuanian Commonwealth; Tsardom of Russia; Grand Duchy of Lithuania,https://en.wikipedia.org/wiki/Livonian_War
http://commons.wikimedia.org/wiki/Special:FilePath/HekeFlagstaff.jpg,Flagstaff War,1846-01-11T00:00:00Z,http://www.wikidata.org/entity/Q2470023,United Kingdom; Māori,https://en.wikipedia.org/wiki/Flagstaff_War
http://commons.wikimedia.org/wiki/Special:FilePath/Pomeraniae%20Ducatus%20Tabula.jpg,Pomeranian War,1757-09-13T00:00:00Z,http://www.wikidata.org/entity/Q2471586,Sweden; Russian Empire; Kingdom of Prussia,https://en.wikipedia.org/wiki/Pomeranian_War
http://commons.wikimedia.org/wiki/Special:FilePath/Late%20Medieval%20Trade%20Routes.jpg,Venetian–Genoese Wars,1256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2471587,Republic of Genoa; Republic of Venice,https://en.wikipedia.org/wiki/Venetian%E2%80%93Genoese_wars
,,,http://www.wikidata.org/entity/Q2487361,Holy Roman Empire; Frans van Brederode,
,,,http://www.wikidata.org/entity/Q248984,Byzantine Empire; Ghassanids; Rashidun Caliphate,
http://commons.wikimedia.org/wiki/Special:FilePath/La%20bataille%20d%27Austerlitz.%202%20decembre%201805%20%28Fran%C3%A7ois%20G%C3%A9rard%29.jpg,War of the Third Coalition,1804-12-01T00:00:00Z,http://www.wikidata.org/entity/Q249232,Holy Roman Empire; United Kingdom of Great Britain and Ireland; Kingdom of Sicily; First French Empire; Sweden; Kingdom of Naples; Russian Empire,https://en.wikipedia.org/wiki/War_of_the_Third_Coalition
,,,http://www.wikidata.org/entity/Q2493468,Grand Duchy of Lithuania; Russian State; Crimean Khanate,
,,,http://www.wikidata.org/entity/Q2495491,Russian State; Grand Duchy of Lithuania,
,,,http://www.wikidata.org/entity/Q24960897,El Salvador; Guatemala,
,,,http://www.wikidata.org/entity/Q2506432,Republic of Venice; Duchy of Milan; Republic of Florence; Republic of Genoa,
,,,http://www.wikidata.org/entity/Q25198592,Kutrigurs; Byzantine Empire; Avar Khaganate; Sclaveni; Sasanian dynasty; Slavs; Antes people; Sabir people,
,,,http://www.wikidata.org/entity/Q252298,Hungarian Soviet Republic; Odesa Soviet Republic; Kingdom of Romania; First Hungarian Republic,
http://commons.wikimedia.org/wiki/Special:FilePath/Gepid%20kingdom%206th%20century.png,Lombard–Gepid War,0567-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25303287,Kingdom of the Gepids; Byzantine Empire; Lombards; Avar Khaganate,https://en.wikipedia.org/wiki/Lombard%E2%80%93Gepid_War_(567)
,,,http://www.wikidata.org/entity/Q254106,Principality of Mingrelia; Kingdom of Greece; Egypt Eyalet; Second French Empire; Ottoman Empire; Kingdom of Sardinia; Caucasian Imamate; British Empire; Russian Empire; Circassia,
http://commons.wikimedia.org/wiki/Special:FilePath/Polska%201333%20-%201370.png,Galicia–Volhynia Wars,1340-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2545349,Kingdom of Poland; Duchy of Masovia; Kingdom of Hungary; Grand Duchy of Lithuania; Golden Horde,https://en.wikipedia.org/wiki/Galicia%E2%80%93Volhynia_Wars
,,,http://www.wikidata.org/entity/Q2563105,Sasanian Empire,
,,,http://www.wikidata.org/entity/Q2576016,Lakhmids; Sasanian Empire; Byzantine Empire,
,,,http://www.wikidata.org/entity/Q2577772,"Charles II of England; James Graham, 1st Marquess of Montrose; Cavalier; Henry Ireton; David Leslie, 1st Lord Newark; Owen Roe O'Neill; Charles I of England; Murrough O'Brien, 1st Earl of Inchiquin; Robert Devereux, 3rd Earl of Essex; Garret Barry; Thomas Preston, 1st Viscount Tara; Covenanters; Archibald Campbell, 1st Marquess of Argyll; Thomas Fairfax, 3rd Lord Fairfax of Cameron; Roundhead; James Butler, 1st Duke of Ormonde; Michael Jones; Protestantism in Ireland; Oliver Cromwell; George Monck, 1st Duke of Albemarle; Edward Montagu, 2nd Earl of Manchester; Prince Rupert of the Rhine; Confederate Ireland",
,,,http://www.wikidata.org/entity/Q2578094,Safavid Empire; Ottoman Empire,
,,,http://www.wikidata.org/entity/Q25830878,Nabataean kingdom; Antigonid dynasty,
,Indonesian invasion of East Timor,1975-12-07T00:00:00Z,http://www.wikidata.org/entity/Q2583734,Nicolau dos Reis Lobato; Suharto; East Timor; Maraden Panggabean; Timorese Democratic Union; Revolutionary Front for an Independent East Timor; Falintil; Francisco Xavier do Amaral; Indonesia; Timorese Popular Democratic Association; Dading Kalbuadi; Indonesian National Armed Forces,https://en.wikipedia.org/wiki/Indonesian_invasion_of_East_Timor
,Bosnian uprising,1831-01-20T00:00:00Z,http://www.wikidata.org/entity/Q2586110,Bosnia Eyalet; Ottoman Empire,https://en.wikipedia.org/wiki/Bosnian_uprising_(1831%E2%80%931832)
,,,http://www.wikidata.org/entity/Q258679,Holy Roman Empire; Kingdom of Hungary; Duchy of Savoy; Ottoman Empire; League of the Rhine; Kingdom of Croatia,
,,,http://www.wikidata.org/entity/Q25894038,Byzantine Empire under the Komnenos dynasty; Grand Principality of Serbia; Kingdom of Hungary,
,,,http://www.wikidata.org/entity/Q2599340,Kingdom of France; Kingdom of Naples; Crown of Aragon; Kingdom of Majorca; Kingdom of Sicily; Byzantine Empire,
http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B0%D1%80%D1%82%D0%B0%20%D0%BA%20%D1%81%D1%82%D0%B0%D1%82%D1%8C%D0%B5%20%C2%AB%D0%95%D0%B3%D0%B8%D0%BF%D0%B5%D1%82%D1%81%D0%BA%D0%BE-%D1%82%D1%83%D1%80%D0%B5%D1%86%D0%BA%D0%B8%D0%B5%20%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B%C2%BB.%20%D0%92%D0%BE%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D1%8D%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F%20%D0%A1%D1%8B%D1%82%D0%B8%D0%BD%D0%B0%20%28%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%2C%201911-1915%29.jpg,Second Egyptian-Ottoman War,1839-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2600326,British Empire; Kingdom of Prussia; July Monarchy; Egypt Eyalet; Russian Empire; Austrian Empire; Ottoman Empire; Spain from 1810 to 1873,https://en.wikipedia.org/wiki/Egyptian%E2%80%93Ottoman_War_(1839%E2%80%931841)
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Black%20Kettle%20or%20Moke-Tao-To%3F%20and%20Delegation%20Of%20Cheyenne%20and%20Arapaho%20Chiefs%2028%20SEP%201864.jpg,Colorado War,1864-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2602070,Arapaho people; United States of America; Cheyennes; Lakota people,https://en.wikipedia.org/wiki/Colorado_War
,,,http://www.wikidata.org/entity/Q260684,Thebes; Getae; Thracians; Illyrians; Macedonia,
,,,http://www.wikidata.org/entity/Q2619223,Macedonia; Ancient Rome; Athamanians; Achaean League; Aetolian League,
http://commons.wikimedia.org/wiki/Special:FilePath/La%20prise%20de%20Constantine%201837%20par%20Horace%20Vernet.jpg,French conquest of Algeria,1830-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2629782,Kel Ahaggar; Emirate of Abdelkader; July Monarchy; Kingdom of Beni Abbas; Sultanate of Tuggurt; Ottoman Empire,https://en.wikipedia.org/wiki/French_conquest_of_Algeria
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Joshua%20Reynolds%20-%20John%20Murray%2C%204th%20Earl%20of%20Dunmore%20-%20Google%20Art%20Project.jpg,Dunmore's War,1774-10-01T00:00:00Z,http://www.wikidata.org/entity/Q2632175,Shawnee; Colony of Virginia; Mingo,https://en.wikipedia.org/wiki/Lord_Dunmore%27s_War
,,,http://www.wikidata.org/entity/Q2634908,Grand Duchy of Lithuania; Russian State,
,,,http://www.wikidata.org/entity/Q2634927,Russian State; Grand Duchy of Lithuania,
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Modoc%20War%20--%20Soldiers%20Recovering%20the%20Bodies%20of%20the%20Slain.jpg,Modoc War,1872-07-06T00:00:00Z,http://www.wikidata.org/entity/Q2635052,Modoc Tribe of Oklahoma; United States of America,https://en.wikipedia.org/wiki/Modoc_War
,,,http://www.wikidata.org/entity/Q264219,Huguenots; Henry III of France,
http://commons.wikimedia.org/wiki/Special:FilePath/Kachin%20Independence%20Army%20cadets%20in%20Laiza%20%28Paul%20Vrieze-VOA%29.jpg,Kachin conflict,1961-02-05T00:00:00Z,http://www.wikidata.org/entity/Q2652686,"military junta; Myanmar; Post-independence Burma, 1948–1962; Arakan Army; All Burma Students' Democratic Front; Kachin Independence Organisation",https://en.wikipedia.org/wiki/Kachin_conflict
http://commons.wikimedia.org/wiki/Special:FilePath/Treaty%20of%20Greenville.jpg,Northwest Indian War,1785-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2656995,Great Britain; Chickasaw; Western Confederacy; United States of America; Choctaw,https://en.wikipedia.org/wiki/Northwest_Indian_War
http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20I%20of%20Castilla.jpg,War of the Two Peters,1356-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2664602,Crown of Aragon; Crown of Castile; Pedro I of Castile; Peter IV of Aragon,https://en.wikipedia.org/wiki/War_of_the_Two_Peters
http://commons.wikimedia.org/wiki/Special:FilePath/Baltic%20Tribes%20c%201200.svg,Prussian Crusade,1200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2665664,Skalvians; Holy Roman Empire; Order of Dobrzyń; Kingdom of Poland; Grand Duchy of Lithuania; Old Prussians; Kingdom of Galicia–Volhynia; Order of Calatrava; Duchy of Masovia; Duchy of Pomerania; Teutonic Order; Yotvingians,https://en.wikipedia.org/wiki/Prussian_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/HedwigManuscriptLiegnitz%20b.jpg,Mongol invasion of Poland,1240-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2667645,Knights Templars; Mongol Empire; Kingdom of Poland; Holy Roman Empire; Bohemia,https://en.wikipedia.org/wiki/First_Mongol_invasion_of_Poland
,,,http://www.wikidata.org/entity/Q26799687,Habsburg monarchy; Ottoman Empire,
http://commons.wikimedia.org/wiki/Special:FilePath/Combate%20de%20Santa%20Mar%C3%ADa.jpg,Anglo-Spanish War,1783-09-01T00:00:00Z,http://www.wikidata.org/entity/Q26809259,Spanish Empire; British Empire,https://en.wikipedia.org/wiki/Spain_and_the_American_Revolutionary_War
,,,http://www.wikidata.org/entity/Q2697981,National Party; Federalist Party (Argentina); Colorado Party; Unitarian Party,
http://commons.wikimedia.org/wiki/Special:FilePath/Oleg%20tsargrad.jpg,Rus'–Byzantine War of 907,0907-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2707090,Byzantine Empire; Kievan Rus',https://en.wikipedia.org/wiki/Rus%27%E2%80%93Byzantine_War_(907)
http://commons.wikimedia.org/wiki/Special:FilePath/Aftocht-van-de-bezetting-va.jpg,Padri War,1803-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2725993,Pagaruyung Kingdom; Padri; adat; United Kingdom of the Netherlands,https://en.wikipedia.org/wiki/Padri_War
http://commons.wikimedia.org/wiki/Special:FilePath/Lithuanian%20soldiers%20in%20Vievis%20surroundings.jpg,Lithuanian Wars of Independence,1918-12-01T00:00:00Z,http://www.wikidata.org/entity/Q2742886,Free Corps; Russian Soviet Federative Socialist Republic; Lithuania; Second Polish Republic,https://en.wikipedia.org/wiki/Lithuanian_Wars_of_Independence
http://commons.wikimedia.org/wiki/Special:FilePath/Turkestan%201900-en.svg,Russian conquest of Central Asia,1839-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27628456,Russian Empire,https://en.wikipedia.org/wiki/Russian_conquest_of_Central_Asia
http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B3zef%20Brandt%2C%20Bitwa%20pod%20Chocimiem.jpg,Polish–Ottoman War of 1620–1621,1620-01-01T00:00:00Z,http://www.wikidata.org/entity/Q277392,Ottoman Empire; Polish–Lithuanian Commonwealth,https://en.wikipedia.org/wiki/Polish%E2%80%93Ottoman_War_(1620%E2%80%931621)
,Mataram conquest of Surabaya,1614-01-01T00:00:00Z,http://www.wikidata.org/entity/Q27958661,Duchy of Surabaya; Mataram Sultanate,https://en.wikipedia.org/wiki/Mataram_conquest_of_Surabaya
,,,http://www.wikidata.org/entity/Q27962823,Kanak and Socialist National Liberation Front; France,
,,,http://www.wikidata.org/entity/Q27962835,Bosporan Kingdom; Ancient Rome; Aorsen; Siraces,
http://commons.wikimedia.org/wiki/Special:FilePath/Mural%20from%20Maha%20Saman%20Devalaya%20Ratnapura.jpg,Portuguese invasion of Jaffna kingdom (1591),1591-01-01T00:00:00Z,http://www.wikidata.org/entity/Q28123383,Portuguese Empire; Jaffna kingdom,https://en.wikipedia.org/wiki/Portuguese_invasion_of_the_Jaffna_Kingdom_(1591)
,,,http://www.wikidata.org/entity/Q28131511,Peru; Bolivia,
http://commons.wikimedia.org/wiki/Special:FilePath/Combat%20In%20Trunajaya%20Rebellion%20-%20The%20Crown%20of%20Mataram%20%281890%29.png,Trunajaya rebellion,1674-01-01T00:00:00Z,http://www.wikidata.org/entity/Q28136838,Mataram Sultanate; Trunajaya; Dutch East India Company,https://en.wikipedia.org/wiki/Trunajaya_rebellion
